id,text
d91e50ae,"Thanks, looks like <url> needs some fixin'. By the way, are you honestly ok with me bothering you like this?"
99a1cfd6,I started on it. Do you more info on the last article on the list of references?
cee87918,Replace the 100px with the size you're looking for. Did this help?
c5d3a6e7,Anytime. How do you like this closer crop?
38e1c804,"Hi, <url> moved <url> to <url>, and then a bot came in to correct a double redirect so that the page can't simply be moved back again. Can you use your administrative powers to make it so?"
bf39fd15,Ahhhh... My apologies. You wouldn't be using the google toolbar perchance?
373fea0b,"Thank you for the links and the explanation. I'd like to help with the project, what did you have in mind?"
9c257ab7,"And personally I'm not gonna apologize for <url>. Quite a bit different than a Holocaust denier like Nordling, don't you think?"
5b6aca78,I'm afraid I don't know what you mean Arcayne. What comment?
68ad03e3,I was wondering where you got your information for the dice statistics you recently added/changed in <url>.  Can you add a source to those tables?
dba57fa0,"Oh that's charming, so instead of making a personal attack on a single editor you made it on a class of editors. Does that somehow make it more ok?"
9248cd63,Thats good. Do you have any enemies on here as well?
6eb8d4ba,Why are you uploading/changing badge files here? Surely you should just upload them to Commons then list the wikipedia version for deletion?
9e34b249,"(sorry for delayed response) I think it would be difficult to intergrate them, my program would probably work more easily from a list of articles with typos generated from the database, with the spelling correction code built in to the program. While on the subject, are you planning on running Humanbot again soon?"
373bd6c8,"Hi, I have cleaned up this page and, in the AfD, identified many other sources and additional content. I  wonder if you would reconsider your delete !vote please (I will do the necessary expansion as and when there is a reasonable expectation of it being kept)?"
acb478a7,"I'm in Outer Mongolia from the 27th till the 10th, UB, Hovsgol, UB. Maybe we can meet?"
239904d7,"How did you learn Interlingua?  Was it an online course like lernu, or what?"
2f319b64,See <url>. Are <url> and <url> the same team?
da4c8d42,I just noticed you've added me as a sock puppet for Blue Sea? Can I ask what led you to this conclusion?
5e52ebdf,"I don't own any from Rousseau either, but I did know it was Grand Cru, just made a mistake! I notice above you and Stefan discussing the Langton's Classification Wines, I'm going to have a go at getting articles made for more of the exceptional level producers, I've just finished one on <url> - are you interested in working on any of them together?"
7fde6c5e,Wonderful! :) Do you particularly like to work on comics creators' articles?
ec7d7d78,you could have started the discussion yourself. How can you say there was no consensus against the edits if there had been no discussion at the time you were doing the reverting?
401292df,<url> has been promoted to A-class. Shouldn't that score?
bd6a3798,Why revert? Shouldn't it be included somewhere in the discography?
9bcebb08,"You are talking about direktor, right? He begin the edit war again, as seen by diffs, so C was blocked instead of direktor, see?"
5a3d3cf6,"Im interested in where you got the information you added stating woodlands house was closed in 2003. As far as i can see your wording was taken from one website, the milesfaster one. Should you not cite the website you quoted rather than look for a couple of others?"
86547223,That might be very helpful. How can I get it?
53c6ae4b,"I understand your point about MJ being very close and having competent editors, but do you not think those of us who understand the source problems, etc. that the Reagan page is having should try and explain them to those editors (that is, try to educate them)?"
059c7ef8,"Without making a comment on the underlying coverage of the site being down, your edit comment <url> indicates a <url> violation.  Under what logic do you propose that you have authority to set policy over the article?"
2151d9d9,"I was trying to be sarcastic, ok??"
180f2910,"If there was another film that had the same title and wasn't disambiguated on the 1961 film's page or the short story's page, then I cannot be held responsible. How was I to know that there was another film?"
53562a6f,I don't see you around much these days. Busy with non wiki life?
ee885fa2,Nice tune Modernist <url>. You owe me one back?
c0c8677e,"I understand the problem with that redundant category--I've hashed that out, I think--but why did you remove ALL categories from the Christian shows? That seems....excessive... Or do I just need a nap?"
f9210fa2,Yes I can. Is it an alternate account?
c15bbe1a,I see that countybycounty listing that you have of your travels throughout the USA.  I have a county map of the USA suitable for marking for travelling (I've done it for myself); would you like me to Email this user a copy of the map?
f6fffc79,"I know, I understood that. :)  I didn't scold you for it at all, did I make you feel that way?"
db5ca1a4,Just got around to this on <url>. Do you still need help or is this sorted?
ac531b67,No worries. So back to my question: what software makes them rock like that?
dd70a8c4,"On second thought, the mix of pseudo-politeness, vulgarity and threats is...really creepy. Could ya...stop?"
ebdc8100,"Why did you rollback <url>? It appears by a quick scan that the user was correct re <url> - but regardless seemed a good faith edit, one certainly not worthy of a vandalism rollback I would think?"
f42dcbab,I don't think anybody wants the stale uninformative old Victorian results infoboxes. Can you gain consensus before deviating?
136a419b,Hi.  Is there anything I can do to help you utilize the spell check features of your browser?
54212383,"OK, so while browsing my watchlist, I saw something peculiar in one of the pages that I'm watching; the user seems to be quite suspicious, based on his user page (similar to Wynchard Bloom's) which leads to the conclusion that he's Gerald. Can you like give him the stick?"
5a2c6564,"Well, look again! Does ''<url>'' look like a dictionary-definition page to you?"
b092045f,"Can I ask why you deleted this AfD as ""A3: Article has no meaningful, substantive content""?  It obviously did have meaningful content; was there any reason it couldn't simply be closed like any other AfD?"
